voterTag,machine,vote,office,date,columns3,county,subdivision,columns2,instructions,columns,code
XNJNT,25019,ROY HALLADAY,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJFN,25029,DANTE-MAGAZZU,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHR,25040,MCORMICK,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCHT,25057,NOT-THESE-GUYS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJRC,25068,EORGE LOPEZ,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNHTH,25070,DONALD NORCROSS,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNNCC,25070,MICHAEL-BROGAN,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNCJM,25079,NJ IS CORRUPT,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNJMX,25081,NONE-OF-THE-ABOVE,US Senator,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Federal,Write-in Name,Vote for One,Machine Voter Tag
XNNHT,25609,CHRISTOPHER BALLINGEF,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNNMN,25609,MARC-RITZ,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCCN,25610,KIRK-STEVENSON,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCFN,25610,KEITH ALLEN,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCHT,25610,NONE,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCHX,25610,CHAD JONES,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJMM,25610,DSMITH,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJZC,25610,CHRISTINE KLENK,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCTJ,25693,BRITTANY DERRICO,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJHC,25693,STEPHAINE WHITE,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJMX,25693,MARC RITZ,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJRC,25693,MARC RITZ,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJRN,25693,MARC RITZ,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJTN,25693,SUSAN A LOWDEN,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJZC,25693,GEORGE BADEY,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJZF,25693,TRICIA GRAEFF,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJZM,25693,JOHN GRINNELL,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNNCC,25693,STEPHANIE WHITE,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNNCJ,25693,JOE-KEATS,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNNHM,25693,STEPHANIE WHITE,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNRFH,25693,KEARICIA J VALIANT,Sterling Regional Member BOE Somerdale UNEX,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote For One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJTC,25283,STEPHANIE WHITE,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNCCN,25610,KIRK-STEVENSON,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNHFF,25693,CANCEL,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJFR,25693,ITZZMAMARCRITZ,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJZF,25693,TRICIA GRAEFF,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Runnemede Boro
XNJNR,25282,CHRISTINA YATES,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNNMM,25283,KEVINMSMITH,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNNMM,25283,KEVINMSMITH,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCMR,25608,JIM MOHAN,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJTT,25609,MATTHEW WOLFROM,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCHF,25693,RITZ,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJFX,25693,MICKEY MOUSE,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNNHM,25693,DONALD J TRUMP,Sterling Regional Member BOE Somerdale,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Somerdale,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJZZ,25291,JENNIFER TULLY,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRZ,25612,ROURKE DECKER,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRZ,25612,KATHRYN DECKER,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
MMHXM,25614,ERNESTO-PEREZ--HAZMAT,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNHTX,25616,ROGER-CUTITTA,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRR,25616,MICHAEL COBURN,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRR,25616,MICHAEL COBURN,Stratford Council,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Two,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCMR,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJZJ,25286,STEPHANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCRX,25287,JOHN KRIHWAN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNRRR,25287,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRC,25289,STEPHANIE-WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRJ,25289,STEPANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCFF,25291,STEPHANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJCX,25291,STEPHIANE-WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJZZ,25291,JOSEPH B TULLY,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNRFN,25291,JOE ROMANO,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCMC,25611,STEPHANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNNRJ,25611,STEPHNIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCCN,25612,SIN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRZ,25612,ROURKE DECKER,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCMC,25613,VINCE JESS,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCMX,25613,STEPHANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRC,25613,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNNCR,25613,BRIAN SUTOR,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCJN,25616,STEPHAINE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNHTR,25616,STEPHANIE WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNHTX,25616,ROGER-CUTITTA,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNJRR,25616,X,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for One,Machine Voter Tag,CAM_20181106_E,Local BOE- Somerdale Boro
XNCHH,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCMR,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCMR,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCMR,25286,STEPHAIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCRC,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNHN,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNMC,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNRH,25286,STEPHANIE-NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNRR,25286,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCRX,25287,JOHN KRIHWAN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNHTC,25287,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNHTM,25287,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNCM,25287,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNRRR,25287,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNHFR,25288,KIM GILLIGAN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJMT,25288,STEPHANIE-NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCCN,25289,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCRX,25289,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCRZ,25289,STEPHANIE SUNDBERG NELSO,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNHFT,25289,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJFM,25289,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJZT,25289,ORI-CQ-OSTI-JONES,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNMJ,25289,STEPHANIE SUNBERG-NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCMZ,25291,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNHTM,25291,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJRR,25291,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJZZ,25291,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJZZ,25291,JENNIFER TULLY,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNMC,25291,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNJTN,25611,STEPHANIE-SUNDBERG-NELSO,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNRN,25611,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNNRR,25611,STEPHANIE NELSON,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCCN,25612,SIN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCCN,25612,SIN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCCN,25612,SIN,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
XNCFF,25612,STEPHANIE-WHITE,Sterling Regional Member BOE Stratford,"November 6, 2018",Personal Choice Detail by Political Subdivision,Camden County,Political Subdivision: Stratford,Write-in Name,Vote for Three,Machine Voter Tag,CAM_20181106_E,Local BOE- Stratford Boro
